Lake Bluff,42.2823,-87.9041,14,14382.14,43.1
Concord,42.4565,-71.3919,14,6574.29,86.9
Bronx,40.8499,-73.8945,14,11595.71,35.7
Haskell,41.0372,-74.2943,13,7510.77,121.8
Bergen,43.0895,-77.9241,13,22737.69,97.8
Muskegon,43.1541,-86.1965,13,22684.62,32.2
Lakewood,40.0829,-74.1712,13,6795.0,254.8
Columbus,39.9213,-83.124,13,12686.77,68.7
Villa Park,41.9047,-87.9851,13,8363.54,105.1
Rochester,43.1757,-77.5236,13,7573.54,137.6
Windham,43.8585,-70.4549,13,40883.62,11.3
Manchester,41.7746,-72.5478,13,7387.31,46.8
Shelburne,42.6096,-72.6492,13,9814.15,120.6
Michigan City,41.7035,-86.8494,13,7530.77,307.5
North Providence,41.8633,-71.4237,13,10857.69,168.1
Highland Park,42.1897,-87.8059,13,11954.23,19.2
Binghamton,42.1096,-75.9411,13,14119.08,86.8
Riverhead,40.926,-72.6926,13,31990.08,105.5
Dallas,32.8235,-96.8192,13,44297.15,29.0
Sussex,41.1893,-74.5867,13,6302.69,105.7
Indianapolis,39.7603,-86.1483,13,11988.23,82.3
Lakewood,40.0828,-74.1704,13,6188.23,36.0
Erie,42.0898,-80.1725,13,17792.31,173.2
Redford,42.404,-83.277,13,10619.23,283.3
Tampa,27.9668,-82.4969,13,24513.08,17.4
South Elgin,42.0073,-88.2924,13,10571.92,60.5
Taunton,41.8784,-71.1693,13,8272.15,117.8
Pasadena,39.1133,-76.501,13,25200.31,46.2
Medway,42.1562,-71.3933,13,44110.77,168.5
Fitchburg,42.571,-71.7736,13,12264.23,104.2
Buffalo,42.9586,-78.8789,13,10669.62,92.1
Medford,40.8077,-73.0028,13,19172.38,50.8
West Bridgewater,42.0357,-71.0089,13,10580.38,42.5
Falls Church,38.8798,-77.1744,13,16676.15,30.8
Moosic,41.3531,-75.7286,13,27610.38,54.9
Horseheads,42.1548,-76.815,13,5718.85,53.8
Voorhees,39.8286,-74.9272,13,21360.38,57.6
Orland Park,41.6134,-87.7941,13,11880.38,94.8
Stoneham,42.4792,-71.0974,13,4796.15,22.6
Lowell,41.2903,-87.4682,13,19344.31,37.6
Cicero,43.1903,-76.1249,13,7046.69,118.9
Dearborn,42.3437,-83.1914,13,11407.69,29.0
Lowell,42.627,-71.3178,13,6010.38,26.0
Lawrence,42.7141,-71.1398,13,16994.15,19.0
Yorktown,40.1711,-85.5002,13,9302.69,123.4
New Britain,41.6681,-72.8182,13,9841.15,22.2
Falls Church,38.8791,-77.1806,13,7502.69,34.5
Ewing,40.2488,-74.7585,13,8985.0,32.2
Baltimore,39.2868,-76.5426,13,14145.31,103.2
Webster,43.2031,-77.497,13,7338.46,33.5
Greenwich,43.1038,-73.5205,13,22538.69,33.8
Lancaster,40.0474,-76.3123,13,10374.62,27.1
Dearborn,42.3022,-83.2624,13,20956.54,24.2
North Haven,41.3394,-72.8645,13,5615.38,395.8
Fairhaven,41.6424,-70.8763,13,14071.92,112.9
Pleasant Gap,40.8629,-77.754,13,16682.31,67.0
Du Bois,41.121,-78.7397,13,12860.54,44.0
Rockledge,40.0839,-75.0926,13,10606.08,126.7
Little Falls,40.8763,-74.2019,13,33938.15,16.0
Leominster,42.5127,-71.755,13,10118.08,42.8
Smithfield,41.8981,-71.5449,13,4198.08,154.8
Center Line,42.4902,-83.0277,13,8439.54,28.7
Tolland,41.8689,-72.4111,13,31306.69,54.4
West Sand Lake,42.6447,-73.5909,13,32981.54,20.8
Ashtabula,41.8487,-80.8276,13,9528.46,84.4
Weymouth,42.2072,-70.9572,13,12745.31,181.3
Hammond,41.5764,-87.5091,13,7379.92,172.3
Keyport,40.4245,-74.2038,13,27350.38,186.3
Kenner,30.0063,-90.232,13,17694.85,13.6
Fort Wayne,41.102,-85.1605,13,9427.69,230.8
Kankakee,41.11,-87.8659,12,8503.33,28.9
Johnstown,40.2838,-78.8481,12,17569.92,29.1
Holbrook,42.1545,-71.0065,12,14649.58,21.8
Hamden,41.3912,-72.898,12,20286.67,257.1
Hackettstown,40.8347,-74.8235,12,15591.67,36.8
Glens Falls,43.3038,-73.6596,12,23586.75,61.7
Fredericksburg,40.4372,-76.4343,12,8287.08,54.2
Newark,40.7391,-74.2291,12,8866.25,34.5
Pittsburgh,40.3875,-79.9961,12,6242.5,15.9
Plattsburgh,44.6671,-73.4454,12,17700.0,41.5
Duryea,41.3518,-75.761,12,4693.33,53.9
Cliffwood,40.4369,-74.234,12,24066.67,62.4
Chelmsford,42.6048,-71.2997,12,9495.0,191.6
South Burlington,44.4579,-73.1432,12,9348.75,73.1
South Paris,44.2207,-70.5006,12,18215.83,34.3
Beverly,40.0469,-74.9031,12,7999.83,43.0
Waltham,42.3792,-71.2227,12,214209.0,214.3
Westport,41.633,-71.0814,12,17298.92,94.5
Willoughby,41.6448,-81.3929,12,35633.33,50.8
Kalamazoo,42.3001,-85.6787,12,8374.25,37.9
Agawam,42.0852,-72.6198,12,10266.5,116.5
Elkridge,39.1886,-76.7932,12,14257.17,56.8
Palmyra,44.8454,-69.3481,12,10278.67,154.5
Oklahoma City,35.393,-97.4941,12,19773.33,16.3
Bakersfield,35.3394,-119.044,12,26440.0,36.8
Essex,39.3208,-76.4536,12,6382.5,152.8
American Fork,40.3715,-111.785,12,24461.67,16.9
Lebanon,43.4571,-70.8928,12,16770.0,45.8
Holliston,42.218,-71.4114,12,13706.83,35.8
Holbrook,42.1447,-70.9863,12,10903.83,59.0
Weymouth,42.2124,-70.9247,12,12372.58,40.9
Whitman,42.08,-70.9443,12,7796.67,23.2
Derry,42.8513,-71.2163,12,18360.83,381.4
Hartford,41.7324,-72.6745,12,4762.42,45.8
Passaic,40.8647,-74.1148,12,8578.33,43.3
Wakefield,42.5013,-71.0545,12,20950.0,52.7
Lagrange,41.6418,-85.2774,12,24443.33,49.9
Vernon Rockville,41.8678,-72.4661,12,8104.17,112.1
Spencerport,43.2168,-77.7475,12,10703.33,48.1
Newfoundland,41.0536,-74.4564,12,3749.0,24.5
Cheshire,41.5313,-72.8945,12,7045.0,244.0
Wellesley,42.2935,-71.2993,12,18150.0,61.2
Bethlehem,40.6318,-75.4076,12,20483.33,61.8
Randolph,44.2447,-69.7651,12,10560.0,249.0
Peru,40.7587,-86.0726,12,9955.42,74.1
Rochester,43.2039,-77.657,12,17795.25,108.4
Redford,42.4047,-83.277,12,17311.25,30.0
Rahway,40.6001,-74.2902,12,10928.33,57.0
Poughquag,41.6145,-73.6763,12,12814.0,227.8
Houston,30.0119,-95.4463,12,21885.33,19.7
Abington,42.1122,-70.9284,12,23056.67,23.5
Hornell,42.3373,-77.6608,12,13361.67,202.0
Wayne,40.9882,-74.2792,12,12636.17,93.9
Hinesville,31.8359,-81.5243,12,13575.0,10.8
Johnson City,42.123,-75.9788,12,8737.0,66.7
Warsaw,41.2175,-85.7665,12,18599.67,91.6
Montgomery,41.1893,-76.9142,12,12578.33,37.0
Wiscasset,44.0416,-69.6753,12,10312.33,0.0
Spring Lake,43.074,-86.1595,12,18329.92,24.2
Chepachet,41.9063,-71.6595,12,8429.17,38.8
Shelby Township,42.6788,-83.0332,12,10313.92,29.1
Island Park,40.6031,-73.6515,12,10912.5,27.3
Sanford,28.7998,-81.2979,12,22423.33,26.3
Ontario,43.227,-77.3255,12,13313.0,41.1
Palmer,42.1504,-72.3099,12,16136.67,42.0
Palmyra,39.9971,-75.0301,12,7661.67,30.9
Palmyra,40.0226,-74.9409,12,7411.67,27.6
Orford,43.9025,-72.1404,12,13375.0,124.7
Toms River,39.9637,-74.1802,12,21669.75,50.4
Hooksett,43.0361,-71.434,12,4116.25,192.5
Worcester,42.2602,-71.8188,12,10092.92,28.7
Baltimore,39.2916,-76.5625,12,10136.42,43.3
Beverly,42.5526,-70.8825,12,8870.0,85.1
Hudson,42.7557,-71.431,12,7672.92,196.0
Owasso,36.2768,-95.8474,12,25547.67,9.3
Sheridan,40.1302,-86.214,12,11887.5,30.9
Indiana,40.6206,-79.1447,12,10187.08,115.1
Newburgh,41.5024,-74.0653,12,22367.75,9.8
Lansing,42.7408,-84.5442,12,9995.0,58.6
Rensselaer,42.611,-73.7272,12,12887.25,150.5
Taylorville,39.563,-89.3057,12,22652.92,29.4
North Hampton,42.9827,-70.8318,12,24920.33,93.0
Schenectady,42.8473,-73.9412,12,5579.17,42.0
Barrington,42.1312,-88.1362,12,16675.0,67.8
Auburn,42.1788,-71.8712,12,10727.92,35.5
Georgetown,42.7217,-70.9879,12,12830.75,71.1
North Monmouth,44.2678,-70.0337,12,7795.5,42.3
Methuen,42.7405,-71.1319,12,11572.17,92.4
Pelham,42.7332,-71.3194,12,6874.17,43.6
Hasbrouck Heights,40.8509,-74.0699,12,24615.0,49.2
Woodsville,44.132,-72.0295,12,16462.08,257.3
Woodhaven,40.6894,-73.8448,12,19369.75,74.3
Rochester,43.2138,-77.7306,12,17586.67,601.7
Shelburne,42.6033,-72.6722,11,14263.64,56.0
Eliot,43.1745,-70.8107,11,6945.0,339.2
Ephrata,40.1552,-76.125,11,14677.27,29.8
Webster,43.1744,-77.5149,11,10121.27,64.7
Las Vegas,36.1572,-115.115,11,8059.0,24.1
Russell,41.9411,-79.1414,11,10635.36,59.1
Fall River,41.6865,-71.1706,11,9858.64,62.0
Littleton,42.5641,-71.4996,11,24486.36,36.9
Rochester,43.2497,-70.9811,11,12313.18,86.8
West Warwick,41.7126,-71.506,11,11590.0,58.4
Springfield,42.1249,-72.5369,11,11526.45,68.5
Richmond,44.0888,-69.8058,11,12806.36,248.3
Stanley,42.8061,-77.1216,11,10318.18,35.4
Memphis,35.2049,-89.8013,11,31953.27,33.0
Bloomfield,40.7785,-74.1968,11,15818.18,30.3
Ashby,42.6427,-71.7922,11,9872.27,84.9
Storrs Mansfield,41.8297,-72.2844,11,12634.55,103.5
Pownal,42.7509,-73.215,11,8096.82,304.9
Mount Joy,40.1135,-76.5186,11,7131.82,75.3
Glens Falls,43.3177,-73.6281,11,17414.82,135.3
Philadelphia,39.979,-75.1366,11,2869.91,12.5
Old Forge,41.3589,-75.7282,11,12385.91,106.2
Northfield,42.098,-87.7984,11,19926.36,68.0
Ludlow,42.1808,-72.5033,11,11041.45,71.7
Westfield,42.1268,-72.7269,11,6672.73,42.5
North Chelmsford,42.6457,-71.3932,11,7663.55,27.7
Augusta,44.3018,-69.7823,11,7880.82,74.1
Warwick,41.7012,-71.4006,11,8814.09,77.2
Joppa,39.4305,-76.3455,11,8534.55,20.8
Baptistown,40.5237,-75.006,11,28780.09,16.1
Ontario,43.2253,-77.3467,11,8904.09,43.4
Sterling Heights,42.5526,-83.0487,11,18607.27,33.9
Manchester,41.7651,-72.5329,11,7176.82,74.8
Baldwinsville,43.1266,-76.293,11,27849.09,65.5
Indianapolis,39.8361,-86.2441,11,7395.45,365.0
Boise,43.6195,-116.298,11,23124.36,20.7
Canandaigua,42.918,-77.2349,11,8177.27,20.1
Bellingham,42.1122,-71.4486,11,3540.09,45.4
Chesterfield,42.6623,-82.8432,11,25904.0,27.7
Mckinney,33.1785,-96.6406,11,25086.18,10.8
Wood Dale,41.9781,-87.9654,11,9908.09,22.2
Winamac,41.0388,-86.6412,11,37541.36,247.8
Columbia,34.0838,-81.1551,11,27429.36,37.7
Cortland,42.6005,-76.2029,11,10531.36,51.1
Youngstown,40.9878,-80.6475,11,10267.73,85.9
Springfield,42.1477,-72.4851,11,6906.18,16.4
Eastlake,41.642,-81.4309,11,7123.18,154.1
Franklin,41.4058,-79.8312,11,27480.91,35.6
New Brunswick,40.4802,-74.4844,11,8115.45,28.5
Saint Clair,42.8196,-82.505,11,26718.18,29.2
Bangor,40.8729,-75.2163,11,6960.91,32.9
Morrow,33.5626,-84.3448,11,16601.73,105.3
Mount Juliet,36.1809,-86.4678,11,28275.82,27.5
Paterson,40.9112,-74.1859,11,8949.55,56.5
White Marsh,39.3918,-76.4122,11,9384.09,44.9
Cohasset,42.2315,-70.8155,11,28245.45,98.8
Bellevue,47.6111,-122.186,11,29863.64,25.6
Sunbury,40.8592,-76.7757,11,14118.09,98.5
Belvidere,40.8403,-75.0458,11,10059.0,21.0
Albany,42.6992,-73.8226,11,11838.64,61.7
Bristol,41.6813,-72.9556,11,10499.09,26.3
Baltimore,39.3354,-76.5554,11,13591.82,58.3
Hasbrouck Heights,40.8497,-74.0729,11,18597.73,56.0
Baltimore,39.3078,-76.5606,11,12653.73,24.5
New Castle,41.0066,-80.3418,11,4228.91,57.6
Woodside,40.7401,-73.894,11,28227.27,57.7
Spencerport,43.2189,-77.7964,11,7658.64,41.4
Spencerport,43.2228,-77.8428,11,11523.18,71.8
Hyannis,41.6622,-70.2864,11,7176.82,17.2
Poughkeepsie,41.7281,-73.8404,11,27362.64,50.3
Lawrence,40.6235,-73.7375,11,7354.55,30.7
Colmar,40.2794,-75.2612,11,19338.64,67.1
Oxnard,34.2221,-119.154,11,20998.0,24.5
Cranston,41.7478,-71.4532,11,33571.82,41.8
Rensselaer,40.9697,-87.1288,11,15800.0,508.9
Manassas,38.7583,-77.4646,11,21545.45,9.4
Bedford,37.3092,-79.6183,11,9495.0,331.1
Paterson,40.925,-74.1649,11,7635.73,21.4
Topsham,43.9427,-69.9802,11,7622.73,40.0
Newton,42.3492,-71.221,11,14009.09,21.0
Hartford,41.7402,-72.6662,11,17817.18,64.1
Bloomsburg,41.0405,-76.3104,10,4569.3,24.9
Highland,42.636,-83.6659,10,18752.7,74.2
Ocala,29.1711,-82.1625,10,19350.0,24.9
Wakefield,42.497,-71.0694,10,16995.0,76.4
Baltimore,39.3494,-76.6941,10,11595.0,70.8
Newburgh,41.5018,-74.0358,10,8135.0,28.5
Pen Argyl,40.8569,-75.276,10,8820.0,26.9
Chicago,41.7974,-87.6842,10,19718.0,211.8
Binghamton,42.1698,-75.8865,10,20545.0,80.7
Holliston,42.2123,-71.4111,10,7643.0,40.9
Hicksville,40.7575,-73.5113,10,17745.0,46.4
Saginaw,43.4684,-83.9755,10,20038.6,14.0
Chardon,41.5805,-81.2419,10,15025.1,101.6
Hanson,42.0724,-70.8776,10,6645.0,31.7
Moreno Valley,33.9373,-117.177,10,26059.5,35.2
Lowell,42.6301,-71.2787,10,31570.0,157.4
Medina,41.1383,-81.7564,10,42452.2,89.0
Milford,41.4071,-85.8502,10,13375.5,180.2
Dallas,32.7936,-96.6927,10,21992.3,33.0
East Barre,44.1604,-72.4495,10,20540.6,94.7
Newfield,39.5702,-75.0427,10,8875.0,121.1
Paterson,40.9069,-74.1705,10,4955.0,15.7
Greenwich,43.097,-73.5099,10,23521.2,160.9
Delran,40.0242,-74.9376,10,10195.0,121.9
Middletown,41.5803,-72.6726,10,10595.0,20.5
Worcester,42.254,-71.8261,10,14794.0,46.7
Dedham,42.2261,-71.1635,10,9629.5,12.7
Brewer,44.7773,-68.7444,10,8620.0,162.5
Jamaica,40.7052,-73.812,10,12129.0,152.1
Ephrata,40.1575,-76.1355,10,22419.0,44.2
Paterson,40.8988,-74.1559,10,3125.0,36.4
Meadville,41.6208,-80.2119,10,24323.0,4.9
Orange,42.5618,-72.2838,10,22545.0,61.5
Miami,25.7674,-80.1933,10,23870.0,19.0
Newark,40.7814,-74.1601,10,5355.0,81.6
Salt Lake City,40.7457,-111.891,10,14648.6,18.5
Elizabethtown,44.2167,-73.5896,10,21136.2,70.9
East Dundee,42.0882,-88.2403,10,12656.4,34.1
Fall River,41.6828,-71.147,10,6555.5,76.6
Chicago,41.9179,-87.7462,10,11396.0,48.8
Michigan City,41.7043,-86.8523,10,4650.0,19.6
Beaver Falls,40.7644,-80.3203,10,7041.0,128.0
Binghamton,42.151,-75.8987,10,13038.9,38.6
Kittanning,40.8147,-79.5205,10,19095.0,39.2
Bedford,41.3942,-81.5387,10,12112.5,170.2
Shelton,41.3165,-73.0936,10,9720.0,35.4
Worcester,42.2242,-71.7664,10,24369.3,82.7
Middleton,43.4692,-71.0611,10,28069.5,41.1
Wakefield,42.5022,-71.0745,10,27795.0,106.7
Lunenburg,42.5954,-71.7523,10,18997.8,23.9
Rockville,39.0526,-77.1133,10,11274.5,19.9
Dartmouth,41.6101,-70.9393,10,7540.0,12.7
Waltham,42.3658,-71.229,10,7145.0,33.4
Brockton,42.1139,-71.0284,10,14688.5,78.9
Berwick,41.112,-76.1375,10,12235.0,127.6
Tucson,32.1801,-110.958,10,22130.0,33.7
Latham,42.7416,-73.7614,10,24445.0,16.4
Turner,44.2565,-70.2562,10,6640.9,100.8
Wauregan,41.7413,-71.9054,10,7978.5,52.6
Port Monmouth,40.4269,-74.1049,10,8064.5,23.2
Springfield,42.1379,-72.5136,10,7827.9,35.1
Shelburne,44.406,-73.2149,10,29890.0,72.2
Elkhart,41.6733,-86.1298,10,11088.0,268.9
Warsaw,41.238,-85.8257,10,8691.0,87.4
New Castle,40.9894,-80.3565,10,6474.9,91.8
Tannersville,41.0369,-75.304,10,10393.5,105.4
Jersey City,40.6987,-74.096,10,11714.5,51.2
Sarver,40.7468,-79.7696,10,12867.7,46.2
Worcester,42.3197,-71.7954,10,21700.0,20.4
Hoopeston,40.4644,-87.6875,10,11504.1,99.1
Acton,42.4411,-71.4291,10,30073.6,20.8
Easton,40.6863,-75.2341,10,8935.0,163.2
South Richmond Hill,40.6909,-73.8137,10,44349.9,148.1
West Bath,43.9085,-69.8641,10,9488.2,32.0
Manchester,42.9821,-71.451,10,9645.0,116.2
Hawthorne,40.9663,-74.1567,10,18918.8,253.1
Mamaroneck,40.9526,-73.7382,10,6825.0,23.3
Wickliffe,41.6082,-81.4804,10,6944.0,85.6
Roxbury,42.3209,-71.0776,10,6695.0,103.4
Norwich,41.5085,-72.0756,10,6948.5,41.4
Troy,42.7042,-73.6848,10,7627.4,59.3
Pasadena,29.6707,-95.1564,10,6795.0,85.6
Kingston,41.9564,-73.9943,10,11345.5,234.7
Easton,40.7008,-75.2124,10,22625.0,34.6
Sanbornville,43.6137,-71.04,10,10824.2,90.3
Haverhill,42.7653,-71.1032,10,6475.0,181.9
Danbury,41.394,-73.4484,10,12425.0,103.6
Seekonk,41.7935,-71.3307,10,21650.0,52.8
Williamstown,44.1212,-72.5411,10,6948.2,169.2
Hop Bottom,41.6679,-75.7555,10,18625.0,35.3
Woburn,42.4911,-71.1294,10,6878.5,21.3
Canaan,43.6546,-72.1159,9,12688.78,396.6
Butler,40.9298,-79.9545,9,8639.44,238.8
Providence,41.7993,-71.4265,9,4209.44,55.3
Richmond,42.4824,-88.3061,9,5117.22,87.6
Plattsburgh,44.7215,-73.4693,9,34772.78,20.1
Miami,25.779,-80.2637,9,23978.78,75.0
Michigan City,41.7112,-86.8996,9,7231.67,127.4
Middleboro,41.8224,-70.8148,9,8161.67,137.0
Lowell,42.6262,-71.3183,9,6328.33,89.1
Midway City,33.7447,-117.987,9,16217.22,57.9
Milford,42.8423,-71.7146,9,5988.33,102.3
Richmond,37.507,-77.594,9,21593.33,24.9
Goffstown,43.0119,-71.5477,9,9963.89,277.9
Gloucester,42.5846,-70.7189,9,6076.78,166.1
Sussex,41.2349,-74.6011,9,7242.22,42.9
Queensbury,43.3349,-73.6537,9,26355.56,104.2
Quincy,42.2429,-71.01,9,9732.44,96.4
Everett,47.9314,-122.22,9,31629.89,33.9
Oneonta,42.445,-75.0074,9,28994.22,436.0
Nazareth,40.7285,-75.3151,9,23083.89,127.8
New Britain,41.6672,-72.7979,9,11550.56,62.0
Fall River,41.7012,-71.1512,9,21411.11,33.8
Indianapolis,39.7317,-86.3192,9,9822.22,71.8
Beverly,42.5481,-70.8849,9,4917.78,24.0
Camillus,43.0239,-76.253,9,19543.56,100.1
Fair Lawn,40.9515,-74.1366,9,3608.33,19.4
Selinsgrove,40.8067,-76.8816,9,10330.56,57.1
Shelbyville,42.5946,-85.5595,9,16661.67,58.1
Arundel,43.4407,-70.5028,9,17933.33,100.4
Waterford,42.6902,-83.3919,9,6477.78,24.2
Barneveld,43.2101,-75.1802,9,22933.33,18.9
Marion,42.0308,-91.6133,9,12641.44,51.3
Costa Mesa,33.6749,-117.919,9,21291.67,21.2
Rochester,43.0937,-77.6395,9,7495.0,29.7
Elmhurst,41.9309,-87.9511,9,9328.89,39.7
Kirtland,41.5834,-81.3516,9,17696.44,58.6
Troy,42.7274,-73.6886,9,9885.0,99.4
Queensbury,43.3106,-73.6011,9,5906.11,85.4
North Anson,44.8622,-69.8796,9,2327.78,376.2
Dorchester,42.2996,-71.0584,9,8057.78,25.7
Eugene,44.0596,-123.08,9,21990.0,15.0
Burton,43.033,-83.6179,9,21383.89,34.2
Evans City,40.7744,-80.0538,9,22476.89,90.6
Monroe,35.0703,-80.5295,9,12212.22,67.0
Pontiac,42.6258,-83.2852,9,14439.44,18.4
Hancock,44.5301,-68.3753,9,17473.67,41.8
Manchester,41.7804,-72.5217,9,13365.67,100.9
O'Fallon ,38.804,-90.73,9,18217.22,21.0
O Fallon,38.5928,-89.9589,9,19615.33,43.4
Santa Ana,33.7686,-117.852,9,23510.11,48.0
Columbia,38.9608,-92.3676,9,17255.33,14.8
Derry,42.8791,-71.3281,9,7316.67,31.3
Richmond,29.5794,-95.7685,9,6718.89,4.3
Tyler,32.3037,-95.3229,9,28608.33,32.4
Methuen,42.7481,-71.1278,9,32411.11,130.4
Syracuse,43.0822,-76.2297,9,9126.78,36.8
Oakville,41.5845,-73.0889,9,5787.89,124.9
Agawam,42.0845,-72.6444,9,19538.89,44.2
Fort Lauderdale,26.1477,-80.2017,9,16691.0,41.7
Alton,43.4485,-71.2121,9,10361.67,14.9
Garland,32.8665,-96.6631,9,15915.89,47.0
Wesley Chapel,28.2405,-82.3283,9,20538.56,35.1
Marietta,33.9135,-84.4972,9,17355.56,84.3
Red Lion,39.8957,-76.5986,9,7733.33,32.9
Elma,42.8432,-78.6969,9,15387.89,127.0
Randolph,42.1706,-71.046,9,8828.33,26.8
Springfield,42.1577,-72.4924,9,7546.11,72.0
Middlebury,41.6676,-85.7059,9,24572.22,40.6
Highland Park,42.4161,-83.1041,9,20847.33,40.1
Waterville,44.559,-69.6282,9,7324.44,174.2
Highlands Ranch,39.5632,-105.007,9,19890.44,35.9
Pleasant Hill,37.975,-122.067,9,19109.11,36.8
Plaistow,42.8474,-71.1082,9,27099.11,12.7
Benton,44.5856,-69.561,9,7443.89,46.7
Franklin,41.1073,-74.5545,9,13060.0,206.0
Salt Lake City,40.7585,-111.886,9,17103.67,14.4
Taunton,41.9161,-71.0913,9,6521.22,64.0
Philadelphia,40.113,-75.0339,9,11515.56,46.8
Old Town,44.9916,-68.698,9,17445.56,69.6
Worcester,42.2438,-71.811,9,12116.67,284.0
Bayonne,40.6717,-74.1114,9,12622.22,27.9
Seekonk,41.7879,-71.3181,9,11016.67,75.0
Trenton,40.2342,-74.7537,8,3932.5,138.0
Kirkwood,38.6013,-90.3944,8,27325.0,207.0
Bethel,41.3716,-73.4163,8,6725.5,23.4
Rome,43.2078,-75.4514,8,11872.5,108.8
Forest Lake,45.2731,-93.008,8,37511.5,26.0
York,40.0806,-76.7652,8,6083.75,23.4
Akron,41.0388,-86.0187,8,20100.0,32.6
Arundel,43.4403,-70.5029,8,18109.88,164.6
Overland Park,39.0054,-94.6972,8,24998.0,14.5
Goshen,41.3976,-74.3669,8,12432.5,129.9
Rolling Meadows,42.0569,-88.0173,8,6311.5,22.9
Atlanta,40.2168,-86.0347,8,22921.88,55.1
Worcester,42.2284,-71.7569,8,3774.88,34.5
Whitman,42.082,-70.9694,8,6225.0,67.8
Methuen,42.7188,-71.1778,8,9631.25,108.6
Jackson,35.6763,-88.8525,8,18944.0,60.0
Hudson,42.2286,-73.7534,8,9632.63,242.5
Little Falls,40.9049,-74.1974,8,9933.0,69.9
Sarasota,27.2692,-82.4724,8,51227.5,19.3
Chicago,41.9184,-87.7462,8,9785.75,19.6
Cuttingsville,43.4887,-72.882,8,21887.5,104.4
Bowdoinham,44.0407,-69.874,8,8430.63,45.9
Riverside,33.9261,-117.42,8,20266.13,32.3
Windham,42.8222,-71.2525,8,6558.13,172.8
Medford,42.4102,-71.1058,8,8270.0,246.9
Ripley,34.7595,-88.9398,8,20722.0,43.9
Dover,40.8961,-74.5663,8,13450.0,27.1
Indianapolis,39.8331,-86.2471,8,17396.38,53.8
Lapeer,43.0502,-83.2948,8,16311.25,36.3
North Dartmouth,41.6401,-70.9963,8,10370.0,29.4
Arlington,38.8614,-77.0942,8,6470.38,25.8
Spencerport,43.2228,-77.8427,8,13345.0,78.1
Mine Hill,40.8801,-74.6007,8,9820.0,29.0
Stafford,29.6463,-95.573,8,29666.25,89.5
Glenolden,39.9028,-75.2845,8,10558.13,20.5
Brooklyn,40.5805,-73.9855,8,8799.75,53.1
Vacaville,38.3811,-121.941,8,25193.5,55.8
New Durham,43.4306,-71.164,8,7975.0,63.9
Van Nuys,34.1743,-118.449,8,96499.88,29.0
Painesville,41.7595,-81.1912,8,16182.5,240.3
Carlisle,40.2279,-77.1633,8,6036.88,89.5
Cicero,43.1469,-76.1162,8,18877.38,27.9
Tucson,32.2368,-110.909,8,11432.5,15.3
Binghamton,42.106,-75.9353,8,9332.5,41.6
Huntsville,34.7368,-86.6515,8,18119.5,20.8
Milford,42.1315,-71.5203,8,6080.0,27.6
Huntington,40.8785,-85.4923,8,13512.5,72.0
West Islip,40.7057,-73.31,8,13870.0,24.6
Levittown,40.7315,-73.5399,8,11998.25,39.0
North Attleboro,41.9793,-71.3337,8,8693.5,111.5
Rockland,42.129,-70.9315,8,5865.0,34.9
Charlottesville,38.0799,-78.476,8,20948.75,9.1
South Windsor,41.8496,-72.5994,8,7357.5,131.5
Houston,29.7849,-95.6045,8,21098.38,24.0
Lake Hopatcong,40.954,-74.5968,8,24487.5,172.6
Luzerne,41.2817,-75.8956,8,16809.0,211.3
Billerica,42.5441,-71.2536,8,12407.5,27.4
Ontario,34.0485,-117.546,8,22699.25,24.3
Great Neck,40.7756,-73.7322,8,9123.25,25.6
Ludlow,42.1749,-72.4742,8,11359.75,123.9
Bethel,43.8304,-72.6385,8,8120.0,139.0
North Bergen,40.8057,-74.0101,8,14343.5,52.8
York,39.9743,-76.6938,8,8904.0,29.4
Lockport,41.7547,-88.2882,8,5411.25,76.0
Broken Arrow,36.0717,-95.8036,8,29792.75,19.1
Hermon,44.846,-68.8696,8,20686.63,99.3
Ogden,41.1932,-111.978,8,19345.63,25.9
Indianapolis,39.756,-86.055,8,24812.38,90.6
Erie,42.1509,-79.9936,8,6164.38,92.6
Leominster,42.5027,-71.7465,8,8412.5,34.3
Angola,42.6585,-79.0343,8,18895.0,25.3
West Palm Beach,26.6948,-80.1114,8,24286.0,33.0
Erie,42.072,-80.0934,8,20479.0,53.4
Revere,42.4207,-71.0045,8,9871.0,37.8
Haines City,28.1365,-81.6402,8,17714.13,44.6
Somers,41.9648,-72.459,8,5507.5,17.5
Pekin,40.6241,-89.6212,8,40365.13,12.0
Florence,34.205,-79.771,7,29800.43,17.3
Clarence,42.9713,-78.6405,7,12711.29,46.0
Saylorsburg,40.9079,-75.3428,7,11710.0,87.0
New Gloucester,43.9574,-70.325,7,13423.57,186.3
Little Rock,34.7063,-92.406,7,22732.0,12.7
Macomb Township,42.6712,-82.9658,7,15689.57,16.4
Leominster,42.5047,-71.7487,7,7585.71,299.0
Penns Creek,40.8595,-77.0571,7,13995.0,254.4
Birmingham,42.5425,-83.1957,7,85675.0,162.6
Teterboro,40.8527,-74.0678,7,10566.43,18.3
Jersey Shore,41.229,-76.9917,7,19066.86,44.1
Hudson,42.7683,-71.4138,7,5578.29,31.3
Scranton,41.4159,-75.6518,7,22923.57,137.7
Gaithersburg,39.162,-77.1654,7,7883.57,134.0
Danville,42.9011,-71.1254,7,14713.57,11.6
Ames,42.0081,-93.6073,7,23880.71,18.0
